File Name,Component RT,Compound Name,CAS#,Component Area,Formula,Match Factor,Component RI
278-2.D,39.1007527869065,"Resorcinol, 2-acetyl-",699-83-2,106361.624472267,C8H8O3,76.2369641608978,2049.1786768518
240-2.D,39.1019190410264,"Resorcinol, 2-acetyl-",699-83-2,112328.657125437,C8H8O3,77.0433346976922,2049.23799801762
60-1.D,39.1021880582519,"Phenol, 4-ethyl-2-methoxy-",2785-89-9,245574.247051156,C9H12O2,78.2587261608505,2049.25168149806
240-1.D,39.1021954901985,"Resorcinol, 2-acetyl-",699-83-2,93286.5640740652,C8H8O3,81.9116608774576,2049.2520595218
278-1.D,39.1028512813041,"Resorcinol, 2-acetyl-",699-83-2,108269.194944198,C8H8O3,81.3576585557472,2049.28541613958
68-1.D,39.1108726266164,1H-Pyrrole-2-carboxaldehyde,1003-29-8,79919.2366248161,C5H5NO,77.9626160379049,2049.69341946167
462-3.D,39.1263428389751,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1470228.50974558,C11H12N2O,77.2018247190893,2050.48030717065
462-2.D,39.1263950432821,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1003051.01488487,C11H12N2O,77.9822202456986,2050.48296252706
340-2.D,39.1289104301478,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1753557.52953623,C11H12N2O,78.4907766466326,2050.61090692512
397-1.D,39.1293895427571,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1011001.57865902,C11H12N2O,76.4449706806225,2050.6352768442
340-1.D,39.1300652374136,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1723613.00829278,C11H12N2O,78.7089481712298,2050.66964585013
310-2.D,39.1305163558999,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,2540788.51748911,C11H12N2O,79.5995922461836,2050.69259185656
278-1.D,39.1316159287651,5-Methyl-2-phenyl-2-hexenal,21834-92-4,665944.911610964,C13H16O,76.8984933951957,2050.74852130036
340-3.D,39.1316255444121,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1557262.05526659,C11H12N2O,78.1099504359533,2050.74901039736
240-1.D,39.1328009020639,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,995417.289558986,C11H12N2O,76.587836831198,2050.80879461159
310-1.D,39.1335292992004,"5-(2,4-Dimethyl-phenyl)-2H-pyrazol-3-ol",1000274-91-6,1943784.17352857,C11H12N2O,78.4099203491108,2050.84584431335
164-1.D,39.1862379121465,"Tetradecanoic acid, ethyl ester",124-06-1,145879.634427541,C16H32O2,81.6798564220891,2053.5268520929
194-3.D,39.1864412367916,"Tetradecanoic acid, ethyl ester",124-06-1,314801.579087806,C16H32O2,91.7089647626163,2053.53719413996
164-3.D,39.1864963212604,"Tetradecanoic acid, ethyl ester",124-06-1,279574.769976954,C16H32O2,91.038449786921,2053.53999599493
194-2.D,39.1865773335241,"Tetradecanoic acid, ethyl ester",124-06-1,259834.976353325,C16H32O2,90.9238304634626,2053.54411665941
164-2.D,39.1866859889684,"Tetradecanoic acid, ethyl ester",124-06-1,105187.46244952,C16H32O2,78.1985047028811,2053.54964338598
68-1.D,39.1866977824294,"Tetradecanoic acid, ethyl ester",124-06-1,103869.212791705,C16H32O2,77.6846460583646,2053.55024325684
194-1.D,39.18703938176,"Tetradecanoic acid, ethyl ester",124-06-1,109299.265484011,C16H32O2,80.5668931334043,2053.56761860427
129-1.D,39.1872762591477,"Tetradecanoic acid, ethyl ester",124-06-1,81157.5607143832,C16H32O2,77.3545595255457,2053.57966730151
99-1.D,39.1872998461696,"Tetradecanoic acid, ethyl ester",124-06-1,100345.932264519,C16H32O2,76.9948418839419,2053.5808670483
129-3.D,39.1875977364728,"Tetradecanoic acid, ethyl ester",124-06-1,94080.0073903974,C16H32O2,76.293407049195,2053.59601914917
99-3.D,39.1877338897966,"Tetradecanoic acid, ethyl ester",124-06-1,113938.357016327,C16H32O2,79.7186913309641,2053.60294454713
99-2.D,39.1878821049415,"Tetradecanoic acid, ethyl ester",124-06-1,109061.748403076,C16H32O2,79.3299125180985,2053.610483466
462-3.D,39.1895066842467,"Tetradecanoic acid, ethyl ester",124-06-1,162805.717432723,C16H32O2,77.8421102165604,2053.69311720482
68-3.D,39.190936529304,"Tetradecanoic acid, ethyl ester",124-06-1,147575.165214578,C16H32O2,82.7743464111081,2053.76584584456
462-2.D,39.2466413938357,"l-Norvaline, N-ethoxycarbonyl-, nonyl ester",1000320-70-6,30736.3022274604,C17H33NO4,75.6165363680725,2056.59925706184
462-2.D,39.2590907482332,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,257713.923663185,C6H10O3,89.8876333696406,2057.23248973719
462-3.D,39.2593472832021,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,255697.562570914,C6H10O3,92.6741115100662,2057.2455383114
462-1.D,39.2595598818465,Pantolactone,599-04-2,294376.088366938,C6H10O3,91.7456418136758,2057.25635207764
432-2.D,39.2605836635714,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,246035.415811537,C6H10O3,91.2295131839075,2057.30842642784
397-1.D,39.2606547193403,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,326042.757855856,C6H10O3,86.226000174803,2057.3120406582
397-1.D,39.2606551174682,Pantolactone,599-04-2,367363.275963273,C6H10O3,87.9617995241246,2057.31206090886
310-1.D,39.2609430347226,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,213003.043210146,C6H10O3,89.9538953318837,2057.3267057336
397-2.D,39.2615385697707,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,259515.953261282,C6H10O3,90.3913278284769,2057.3569974451
278-1.D,39.2616607086204,Pantolactone,599-04-2,182451.76772853,C6H10O3,82.2688091814796,2057.36321000104
310-3.D,39.2616629314817,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,264813.080946165,C6H10O3,94.9405918771248,2057.36332306621
432-1.D,39.2625112907622,Pantolactone,599-04-2,314924.067932313,C6H10O3,88.7144578198341,2057.40647460642
432-3.D,39.2625136764948,Pantolactone,599-04-2,417627.10470162,C6H10O3,91.3461732703353,2057.40659595599
397-3.D,39.2625230699414,n-Butyric acid tetrahydrofurfuryl ester,637-65-0,219265.221962674,C8H14O3,86.7562394879095,2057.40707375083
397-3.D,39.2629883597594,Pantolactone,599-04-2,281008.891491741,C6H10O3,86.7884978179719,2057.43074057779
340-1.D,39.2632331987643,Pantolactone,599-04-2,299481.625681119,C6H10O3,88.2422818424136,2057.4431942403
340-3.D,39.2634904637263,Pantolactone,599-04-2,204596.078620042,C6H10O3,82.0231429421951,2057.45627994538
278-2.D,39.2635066754808,Pantolactone,599-04-2,271343.408049531,C6H10O3,79.5389437342335,2057.45710455142
278-2.D,39.2635074813733,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,237652.794199734,C6H10O3,89.8095297040356,2057.45714554289
310-2.D,39.2635255792087,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,194351.803967652,C6H10O3,91.4086475458798,2057.45806608386
340-2.D,39.2638337244037,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,193076.70023405,C6H10O3,90.1078332045734,2057.47373979673
240-3.D,39.2638849122817,"1,5-Heptadiene-3,4-diol",51945-98-3,97882.88144013,C7H12O2,80.5713516572036,2057.47634345278
240-3.D,39.2639057980977,"Propanoic acid, 2-methyl-, anhydride",97-72-3,89987.6098408764,C8H14O3,83.3113863132645,2057.47740580354
278-3.D,39.2640049652004,"2(3H)-Furanone, dihydro-3-hydroxy-4,4-dimethyl-, (.+/-.)-",79-50-5,202733.427763172,C6H10O3,91.1787710529013,2057.48244990846
240-1.D,39.2684708896213,"1,5-Heptadiene-3,4-diol",51945-98-3,109887.198739088,C7H12O2,81.9680579160599,2057.7096078139
164-2.D,39.3644360332209,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,72612.9942630862,C7H10O4,78.7228762377682,2062.59084604379
194-2.D,39.3662526690684,"2(3H)-Furanone, 5-butyldihydro-",104-50-7,84517.790275385,C8H14O2,75.9113623364921,2062.68324868099
194-3.D,39.3666121437472,"2(3H)-Furanone, 5-butyldihydro-",104-50-7,98546.9559484578,C8H14O2,79.2134861787895,2062.70153325266
164-1.D,39.3668180610648,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,64753.00613729,C7H10O4,76.5997456721259,2062.71200717522
194-1.D,39.3668279510485,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,74912.7426150485,C7H10O4,79.0968484561796,2062.71251022627
164-1.D,39.3668336369044,(1-Methoxy-pentyl)-cyclopropane,94883-96-2,65093.1884439005,C9H18O,76.4440188282795,2062.71279943563
60-3.D,39.3706495758434,Silicon tetrafluoride,7783-61-1,85126.1692632096,F4Si,76.2443937226965,2062.90689602459
397-1.D,39.3715280362842,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,54950.5162254986,C7H10O4,82.7754198787436,2062.95157865128
99-3.D,39.3722263282336,Octanoic acid,124-07-2,391618.28643521,C8H16O2,83.7546708409442,2062.98709706173
397-2.D,39.3726034985061,Silicon tetrafluoride,7783-61-1,33488.8678189849,F4Si,77.2124875590838,2063.00628171445
129-1.D,39.3728294798869,4-Methoxycarbonyl-4-butanolide,3885-29-8,153015.788251644,C6H8O4,76.9731877976148,2063.01777618957
462-2.D,39.3733491325203,Silicon tetrafluoride,7783-61-1,45692.3000317355,F4Si,77.5932822227935,2063.04420816482
462-3.D,39.3748710303805,Octanoic acid,124-07-2,344991.887813651,C8H16O2,83.7969595741543,2063.12161904275
68-3.D,39.3749335429189,"2(3H)-Furanone, 5-butyldihydro-",104-50-7,391670.283116047,C8H14O2,85.5169552008394,2063.12479872426
432-3.D,39.3756562469509,Silicon tetrafluoride,7783-61-1,79665.1881678502,F4Si,77.6459851238462,2063.16155884796
310-1.D,39.3759149269613,Silicon tetrafluoride,7783-61-1,35869.1683057132,F4Si,75.2393230474113,2063.17471652906
Aut-D129-0606.D,39.3767284197777,"2(3H)-Furanone, 5-butyldihydro-",104-50-7,50488.9392401489,C8H14O2,76.9257242087973,2063.21609459703
432-3.D,39.378116101958,Octanoic acid,124-07-2,376649.152058653,C8H16O2,82.7093547343216,2063.28667863469
99-1.D,39.3787993777527,Octanoic acid,124-07-2,417513.186708215,C8H16O2,88.371454577786,2063.32143325293
60-2.D,39.3790259235586,Octanoic acid,124-07-2,434629.772842147,C8H16O2,83.7563727987408,2063.33295643737
68-3.D,39.3802771982127,Heptanoic acid,111-14-8,391248.720020784,C7H14O2,80.8042465761465,2063.39660214714
129-1.D,39.3810662658449,Octanoic acid,124-07-2,526532.716255351,C8H16O2,88.4869270344443,2063.43673783545
68-1.D,39.3812152653587,Octanoic acid,124-07-2,517891.949165707,C8H16O2,89.5267137166464,2063.444316651
240-3.D,39.3821970723523,"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",1126-51-8,79845.2889047588,C7H10O4,83.3653309831633,2063.49425596909
Aut-D129-0605.D,39.3845104218925,Octanoic acid,124-07-2,152448.623041801,C8H16O2,87.8725849728222,2063.61192379921
240-3.D,39.3851240488356,Octanoic acid,124-07-2,197010.247703763,C8H16O2,82.6148553196546,2063.64313574952
340-1.D,39.3855702007082,Octanoic acid,124-07-2,294181.200386223,C8H16O2,82.1766505507169,2063.66582913063
278-3.D,39.3860787308941,Octanoic acid,124-07-2,196529.943205177,C8H16O2,76.5032399869932,2063.69169536592
60-3.D,39.3862299384951,Pentanoic acid,109-52-4,176412.132428811,C5H10O2,80.2575140602109,2063.69938649517
278-2.D,39.3901493136759,Octanoic acid,124-07-2,328347.849800806,C8H16O2,83.6394907267377,2063.89874433753
462-1.D,39.4865355925164,2-Pyrrolidinone,616-45-5,397931.66786415,C4H7NO,91.6653493873273,2068.80140348507
397-2.D,39.4865488120159,2-Pyrrolidinone,616-45-5,368168.456715151,C4H7NO,91.7231323328307,2068.80207589094
432-3.D,39.4867463500878,2-Pyrrolidinone,616-45-5,453860.650834072,C4H7NO,92.4425405381912,2068.81212360569
462-3.D,39.4871350838737,2-Pyrrolidinone,616-45-5,361515.41940902,C4H7NO,91.8754419801928,2068.83189643305
462-2.D,39.4873966610126,2-Pyrrolidinone,616-45-5,359075.068396331,C4H7NO,92.4961995019351,2068.84520147571
194-1.D,39.48806011257,2-Pyrrolidinone,616-45-5,122556.710600125,C4H7NO,83.6119828609676,2068.87894774008
432-1.D,39.4887030638497,2-Pyrrolidinone,616-45-5,440168.943748903,C4H7NO,93.5835426594551,2068.91165126397
310-3.D,39.4890363709754,2-Pyrrolidinone,616-45-5,364046.14923814,C4H7NO,92.3714220847544,2068.9286048309
340-3.D,39.4893873784241,2-Pyrrolidinone,616-45-5,279913.394872479,C4H7NO,90.9443297696026,2068.94645871944
432-2.D,39.4894268068235,2-Pyrrolidinone,616-45-5,307077.283506283,C4H7NO,92.5888437858076,2068.94846423314
164-2.D,39.4895906060667,2-Pyrrolidinone,616-45-5,102561.044771375,C4H7NO,79.2666589549238,2068.95679583249
397-1.D,39.4896159805024,2-Pyrrolidinone,616-45-5,393924.00665952,C4H7NO,94.2774698544827,2068.95808649555
340-1.D,39.4902800886653,2-Pyrrolidinone,616-45-5,377854.354437657,C4H7NO,90.150651157985,2068.99186615795
397-3.D,39.4904258069451,2-Pyrrolidinone,616-45-5,467948.98759725,C4H7NO,95.2055409798912,2068.99927807452
164-1.D,39.4904908093343,2-Pyrrolidinone,616-45-5,100448.606189475,C4H7NO,75.6493245752019,2069.00258440154
340-2.D,39.4921903554572,2-Pyrrolidinone,616-45-5,262148.764936888,C4H7NO,89.9826057057603,2069.08903130504
278-2.D,39.4926968677092,2-Pyrrolidinone,616-45-5,356445.9886116,C4H7NO,95.4236378543617,2069.11479489874
164-3.D,39.4929244972696,2-Pyrrolidinone,616-45-5,110663.743983439,C4H7NO,78.5486788543712,2069.12637320802
310-1.D,39.4929565950041,2-Pyrrolidinone,616-45-5,331551.002556684,C4H7NO,89.7172279679867,2069.12800584965
99-1.D,39.4929898453828,2-Pyrrolidinone,616-45-5,78350.0426119068,C4H7NO,80.8238838076022,2069.12969712018
278-1.D,39.4934141873074,2-Pyrrolidinone,616-45-5,226376.91587826,C4H7NO,92.5448987487135,2069.15128114483
278-3.D,39.4935807360918,2-Pyrrolidinone,616-45-5,291732.239267586,C4H7NO,95.7259811859478,2069.15975259877
310-2.D,39.4938722326028,2-Pyrrolidinone,616-45-5,251127.722160792,C4H7NO,87.6663808237831,2069.17457948132
129-3.D,39.4939391606473,2-Pyrrolidinone,616-45-5,55486.7786163964,C4H7NO,89.6321466157864,2069.17798375622
240-2.D,39.4941237801884,2-Pyrrolidinone,616-45-5,128500.879906313,C4H7NO,92.8453509183236,2069.18737437377
240-3.D,39.4945837713917,2-Pyrrolidinone,616-45-5,192901.25240674,C4H7NO,92.898366408989,2069.21077168829
240-1.D,39.4946498506099,2-Pyrrolidinone,616-45-5,145216.455478156,C4H7NO,94.5064614545076,2069.21413278789
129-2.D,39.4951154984525,2-Pyrrolidinone,616-45-5,76829.1477429063,C4H7NO,86.9439040498554,2069.23781782566
129-2.D,39.495425367771,"3H-1,2,4-Triazol-3-one, 1,2-dihydro-",930-33-6,53661.8755271443,C2H3N3O,77.6732919728321,2069.25357923555
60-3.D,39.4960122386008,2-Pyrrolidinone,616-45-5,91175.8443751962,C4H7NO,87.3827754492762,2069.28343024419
60-1.D,39.4962209847078,2-Pyrrolidinone,616-45-5,75969.1317508247,C4H7NO,90.1367083904536,2069.29404805228
99-2.D,39.4968735483587,2-Pyrrolidinone,616-45-5,82779.6349615563,C4H7NO,76.9309366318104,2069.32724050654
60-2.D,39.4975245395125,2-Pyrrolidinone,616-45-5,64442.7478118896,C4H7NO,85.1989878820723,2069.36035297622
Aut-D129-0605.D,39.4984349522854,2-Pyrrolidinone,616-45-5,83054.5298113915,C4H7NO,84.7022202238523,2069.4066608487
129-1.D,39.4986146611532,2-Pyrrolidinone,616-45-5,83820.7507281748,C4H7NO,81.4575281462157,2069.41580168633
Aut-D129-0606.D,39.506792963569,2-Pyrrolidinone,616-45-5,35606.5235859413,C4H7NO,90.6896485808724,2069.83178858438
432-3.D,39.5345869241457,Dehydromevalonic lactone,2381-87-5,86200.0035969236,C6H8O2,76.6805096402891,2071.2455200481
397-1.D,39.5378080773526,Dehydromevalonic lactone,2381-87-5,69483.9833117514,C6H8O2,75.0652749038719,2071.4093630393
340-2.D,39.5515284266165,Benzenepropanenitrile,645-59-0,30178.8167408415,C9H9N,77.2386602791227,2072.10724448711
432-2.D,39.5559526728492,Benzenepropanenitrile,645-59-0,23849.8568118857,C9H9N,78.3392643856844,2072.33228244401
462-2.D,39.556386966161,"2,5-Dibenzyloxynitrobenzene",51792-85-9,20889.2959737502,C20H17NO4,80.9330343985136,2072.35437264298
340-3.D,39.5724309598034,2-(2-Naphthyl)-2-propanol,20351-54-6,35335.7662734634,C13H14O,78.5670444506375,2073.17044556477
432-2.D,39.5727926721829,2-(2-Naphthyl)-2-propanol,20351-54-6,14936.8777769035,C13H14O,81.146172031764,2073.1888439564
397-3.D,39.5736842530817,2-(2-Naphthyl)-2-propanol,20351-54-6,19386.1055964639,C13H14O,75.3849028144517,2073.23419395126
462-2.D,39.5736955434136,2-(2-Naphthyl)-2-propanol,20351-54-6,12039.537667456,C13H14O,75.1268948356684,2073.2347682306
462-3.D,39.5738859269984,2-(2-Naphthyl)-2-propanol,20351-54-6,15232.7464927415,C13H14O,81.2219915888451,2073.24445203451
340-1.D,39.5742119641434,2-(2-Naphthyl)-2-propanol,20351-54-6,36417.1362681583,C13H14O,78.9315891168233,2073.26103581604
397-1.D,39.5758907412119,2-(2-Naphthyl)-2-propanol,20351-54-6,16516.4257165922,C13H14O,81.5218990418856,2073.34642630783
432-1.D,39.5769607724243,2-(2-Naphthyl)-2-propanol,20351-54-6,18368.8129626737,C13H14O,79.7737615104405,2073.40085312433
432-3.D,39.5773973670251,2-(2-Naphthyl)-2-propanol,20351-54-6,14633.3057950458,C13H14O,81.3588936503475,2073.42306037767
240-1.D,39.5776882107589,2-(2-Naphthyl)-2-propanol,20351-54-6,15009.6894458252,C13H14O,78.4961992666534,2073.43785405691
340-2.D,39.5777326210722,2-(2-Naphthyl)-2-propanol,20351-54-6,35474.3420784427,C13H14O,76.3476281628553,2073.44011297417
310-3.D,39.5778648409845,2-(2-Naphthyl)-2-propanol,20351-54-6,35321.4432289245,C13H14O,78.0751651971674,2073.44683830033
240-3.D,39.5785471495582,2-(2-Naphthyl)-2-propanol,20351-54-6,20120.7548510591,C13H14O,75.1948602183287,2073.48154372117
278-3.D,39.5798992206424,2-(2-Naphthyl)-2-propanol,20351-54-6,26032.0262223928,C13H14O,78.6929893142323,2073.55031641111
310-1.D,39.5807284222328,2-(2-Naphthyl)-2-propanol,20351-54-6,43898.6840624921,C13H14O,75.6409310288604,2073.59249350116
310-2.D,39.5814459047478,2-(2-Naphthyl)-2-propanol,20351-54-6,55420.4740175888,C13H14O,75.992002881075,2073.62898803397
278-2.D,39.5815095390146,2-(2-Naphthyl)-2-propanol,20351-54-6,27895.2470274894,C13H14O,77.3296971354348,2073.63222477185
340-2.D,39.6843442606147,"1,3-Methanopentalene, octahydro-",13913-22-9,16738.7063671614,C9H14,75.7864911876622,2078.86288202516
278-2.D,39.7676629093827,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,5919.83935179142,C4H8ClO4P,76.3354669839828,2083.10086009068
240-3.D,39.7729082516471,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,2560.67682891297,C4H8ClO4P,76.3869238291474,2083.36766285082
340-2.D,39.7760513811436,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,3857.51464525537,C4H8ClO4P,75.7705669358375,2083.5275371894
240-1.D,39.7760863191921,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,2397.5322550584,C4H8ClO4P,76.4441944058457,2083.52931430275
99-1.D,39.8673803138514,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,4295.482701802,C4H8ClO4P,75.8596755719817,2088.17295594361
68-1.D,39.8698810590654,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,3168.49900302784,C4H8ClO4P,76.6455412487243,2088.30015559845
60-1.D,39.8722275744229,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,3605.79637922366,C4H8ClO4P,75.1111596645505,2088.41951039791
278-3.D,39.8748377266256,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,4175.30612190847,C4H8ClO4P,75.6661131579474,2088.55227500639
99-2.D,39.8754164473236,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,4307.6660286489,C4H8ClO4P,75.8557892638395,2088.58171146101
310-2.D,39.8775224153852,"Phosphoric acid, 2-chloroethenyl dimethyl ester",17027-41-7,4853.25459044946,C4H8ClO4P,76.7567922713014,2088.68883089447
194-1.D,39.9339133633716,"Boronic acid, ethyl-",4433-63-0,47879.8703952357,C2H7BO2,78.299778100466,2091.55713954077
194-1.D,39.9444748606145,"1-Propanamine, 3-dibenzo[b,e]thiepin-11(6H)-ylidene-N,N-dimethyl-, S-oxide",1447-71-8,37215.0572453919,C19H21NOS,75.4638535150396,2092.09434692851
Aut-D129-0606.D,40.0093640245211,"Propanoic acid, anhydride",123-62-6,670266.79797111,C6H10O3,82.5806391046684,2095.39491477727
Aut-D129-0606.D,40.0291657127655,Ethyl 4-(ethyloxy)-2-oxobut-3-enoate,1000305-38-2,463369.31247941,C8H12O4,78.8816753068985,2096.4021217073
164-2.D,40.0856125869468,5-Methyl-2-phenyl-2-hexenal,21834-92-4,417864.582470345,C13H16O,85.1836759779699,2099.27327502272
194-2.D,40.0871922662549,5-Methyl-2-phenyl-2-hexenal,21834-92-4,777940.367056096,C13H16O,91.0603183238437,2099.35362493667
129-2.D,40.0873882397824,5-Methyl-2-phenyl-2-hexenal,21834-92-4,539791.680477915,C13H16O,86.9723909631563,2099.36359307133
164-1.D,40.0873919901981,5-Methyl-2-phenyl-2-hexenal,21834-92-4,357078.726321913,C13H16O,84.1940479361949,2099.3637838351
164-3.D,40.0874540087906,5-Methyl-2-phenyl-2-hexenal,21834-92-4,384934.24803395,C13H16O,83.4396696188784,2099.3669383922
99-3.D,40.0875657791369,5-Methyl-2-phenyl-2-hexenal,21834-92-4,387880.922795994,C13H16O,84.9659621701341,2099.37262355732
194-1.D,40.0875929903518,5-Methyl-2-phenyl-2-hexenal,21834-92-4,562511.786711026,C13H16O,90.1033727150352,2099.3740076476
194-3.D,40.0877458457874,5-Methyl-2-phenyl-2-hexenal,21834-92-4,598239.209538256,C13H16O,86.1116826966696,2099.38178259346
129-3.D,40.0879282040824,5-Methyl-2-phenyl-2-hexenal,21834-92-4,377731.24308537,C13H16O,84.9751764508184,2099.39105819341
99-1.D,40.0880155729562,5-Methyl-2-phenyl-2-hexenal,21834-92-4,326573.680916429,C13H16O,82.6459875527357,2099.39550218496
129-1.D,40.088967003686,5-Methyl-2-phenyl-2-hexenal,21834-92-4,317516.762669027,C13H16O,83.573745402377,2099.4438964235
68-2.D,40.0892952538716,5-Methyl-2-phenyl-2-hexenal,21834-92-4,348447.738126188,C13H16O,86.3716415178809,2099.46059277068
99-2.D,40.0894397730684,5-Methyl-2-phenyl-2-hexenal,21834-92-4,364679.922157586,C13H16O,90.0768445746639,2099.46794369626
68-3.D,40.089568867895,5-Methyl-2-phenyl-2-hexenal,21834-92-4,370834.379133007,C13H16O,80.039016945758,2099.47451006587
68-1.D,40.0898153815748,5-Methyl-2-phenyl-2-hexenal,21834-92-4,313144.780001572,C13H16O,87.0108885125025,2099.48704891021
60-1.D,40.0904740062165,5-Methyl-2-phenyl-2-hexenal,21834-92-4,242597.734614269,C13H16O,83.7218722992128,2099.52054965496
462-3.D,40.0906734883761,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1184047.24513826,C13H16O,92.1214077999342,2099.53069625514
397-2.D,40.0911227621133,5-Methyl-2-phenyl-2-hexenal,21834-92-4,872262.983435952,C13H16O,92.2811448502792,2099.55354842896
60-2.D,40.0914379140796,5-Methyl-2-phenyl-2-hexenal,21834-92-4,343920.50410492,C13H16O,85.566928243803,2099.56957853914
432-3.D,40.0921637458362,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1195469.58440503,C13H16O,92.1143832291968,2099.60649775362
432-2.D,40.0924076484516,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1129756.85549482,C13H16O,92.6267181027538,2099.61890378696
60-3.D,40.0925297972094,5-Methyl-2-phenyl-2-hexenal,21834-92-4,311072.691800615,C13H16O,80.6183057451239,2099.62511684687
462-2.D,40.0925470367028,5-Methyl-2-phenyl-2-hexenal,21834-92-4,835993.658848457,C13H16O,92.0553007405971,2099.62599372853
432-1.D,40.0931078650492,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1103841.06503793,C13H16O,91.7346804270045,2099.65452009406
397-1.D,40.0932554880134,5-Methyl-2-phenyl-2-hexenal,21834-92-4,913102.961549029,C13H16O,92.4081421351649,2099.66202889183
340-1.D,40.093575021423,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1724852.45447989,C13H16O,97.0590169080761,2099.67828186282
462-1.D,40.0938255791304,5-Methyl-2-phenyl-2-hexenal,21834-92-4,999807.619111854,C13H16O,92.5154476580022,2099.69102640541
397-3.D,40.0939469551193,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1286968.522085,C13H16O,94.7538578186602,2099.69720015866
340-2.D,40.0942516490577,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1659436.21922396,C13H16O,96.7117855634347,2099.7126983244
310-3.D,40.0942906143348,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1475834.15519947,C13H16O,92.4055008229146,2099.71468028152
340-3.D,40.0943445462709,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1646017.38190907,C13H16O,96.6267368201429,2099.71742351327
Aut-D129-0605.D,40.0946121059917,5-Methyl-2-phenyl-2-hexenal,21834-92-4,161908.491978934,C13H16O,91.2433408182569,2099.73103285818
278-3.D,40.095213842689,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1418612.39267096,C13H16O,96.683540794105,2099.7616400147
310-1.D,40.0956447970737,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1794540.15465321,C13H16O,97.1047045543728,2099.78356038015
310-2.D,40.0960453074887,5-Methyl-2-phenyl-2-hexenal,21834-92-4,2234954.20254371,C13H16O,97.0451804121135,2099.80393222221
240-1.D,40.0962627879883,5-Methyl-2-phenyl-2-hexenal,21834-92-4,778923.307980076,C13H16O,96.3212633208168,2099.81499430256
278-2.D,40.0966296938557,5-Methyl-2-phenyl-2-hexenal,21834-92-4,1437691.29559475,C13H16O,96.8570857984164,2099.83365685939
Aut-D129-0606.D,40.0975114740928,5-Methyl-2-phenyl-2-hexenal,21834-92-4,183267.375716289,C13H16O,87.0021907704259,2099.87850834653
