File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
4-2.D,37.0618487547335,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.54372149171,4320474.1033168,C8H12N2O,86.5232225527188
3-2.D,37.0626440890021,"Benzaldehyde, 2,4-dihydroxy-6-methyl-",487-69-4,1977.58262836328,1369882.11989822,C8H8O3,79.3990150886407
3-3.D,37.063853450666,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.64178899648,7002703.06797284,C8H12N2O,88.6703054952209
3-1.D,37.0644470865298,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.67082900547,7442768.29981836,C8H12N2O,89.1224451705992
1-3.D,37.0664495541916,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.7687875057,4608006.07898179,C8H12N2O,88.0920928110256
2-3.D,37.0667477495856,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.78337489412,6550477.46207471,C8H12N2O,88.8172987157002
2-1.D,37.0668216288094,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.78698898393,7427489.34764667,C8H12N2O,88.9018955799894
1-1.D,37.0673500329195,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.81283792777,4684379.23837977,C8H12N2O,87.7048771482158
1-2.D,37.0692408966913,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.90533688931,4751542.51476523,C8H12N2O,87.7326678160964
2-2.D,37.0705646949632,2-Oxo-1-methyl-3-isopropylpyrazine,78210-68-1,1977.97009563463,5803946.62218578,C8H12N2O,87.1112345881731
6-2.D,37.192475288549,4-Amino-2-bromopyridine,7598-35-8,1983.93382685398,20634.8066117204,C5H5BrN2,79.2992621409025
3-1.D,37.1998647782591,"Phenol, 2-bromo-",95-56-7,1984.29531250656,11111.8945459679,C6H5BrO,75.0249885716407
6-2.D,37.2169302716322,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.13013754193,4003519.46678857,C6H7NO,93.6140752112916
6-3.D,37.2173898721986,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.15262069262,3788498.12880623,C6H7NO,93.6908127250067
6-1.D,37.218883200181,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.22567264363,3717198.07064414,C6H7NO,92.4467230156595
4-3.D,37.2198516836762,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.2730497836,3210716.23278972,C6H7NO,93.4664963409322
4-1.D,37.2201915774852,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.28967701229,3196160.20866759,C6H7NO,93.1651850676941
5-2.D,37.2210416099747,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.33125966024,1046520.48358248,C6H7NO,85.6809862912611
5-1.D,37.2217590844746,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.36635771816,1088631.25353641,C6H7NO,81.8110501919802
4-2.D,37.2224301102431,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.39918355558,3064056.47348935,C6H7NO,93.3704042191141
5-3.D,37.2232409890488,"Ethanone, 1-(1H-pyrrol-2-yl)-",1072-83-9,1985.43885084869,1180198.98751032,C6H7NO,81.733179653771
6-3.D,37.2806835608718,"Benzene, 1-methoxy-4-propyl-",104-45-0,1988.24887784326,85123.552667157,C10H14O,76.6034827045198
4-3.D,37.2832925952922,ortho-Hydroxypropiophenone,610-99-1,1988.37650891753,98271.5315310325,C9H10O2,81.2518771420468
6-1.D,37.2833164655241,"Benzene, 1-methoxy-4-propyl-",104-45-0,1988.37767662284,91386.4026092006,C10H14O,75.5271807012654
5-2.D,37.2844432252113,ortho-Hydroxypropiophenone,610-99-1,1988.43279645883,101986.916198544,C9H10O2,83.3772277114696
6-1.D,37.2845255741657,ortho-Hydroxypropiophenone,610-99-1,1988.43682487847,101583.504223844,C9H10O2,82.1373599064276
4-1.D,37.2867014158146,ortho-Hydroxypropiophenone,610-99-1,1988.54326464214,101335.243590881,C9H10O2,81.4495390781699
5-1.D,37.2869243033702,ortho-Hydroxypropiophenone,610-99-1,1988.55416805451,126537.881982207,C9H10O2,75.4760588167196
5-3.D,37.2873375761167,ortho-Hydroxypropiophenone,610-99-1,1988.57438489955,105123.60375721,C9H10O2,83.3866198511321
4-2.D,37.2880746223986,ortho-Hydroxypropiophenone,610-99-1,1988.61044038737,100029.32425416,C9H10O2,81.0384837739049
6-2.D,37.2882486370573,ortho-Hydroxypropiophenone,610-99-1,1988.61895299175,90301.5124448974,C9H10O2,81.2945034808905
3-1.D,37.292571384459,ortho-Hydroxypropiophenone,610-99-1,1988.83041700709,60894.1429560919,C9H10O2,78.5454234087837
2-3.D,37.2935681424164,"Benzene, 1-methoxy-4-propyl-",104-45-0,1988.87917730244,43660.8093941281,C10H14O,75.1417458800817
1-2.D,37.3847587450209,"1H-Indene, 2,3-dihydro-4-propyl-",92013-16-6,1993.34012058609,23881.7358307964,C12H16,75.0396293475111
2-1.D,37.6439589734335,"l-Alanine, N-(2-thienylcarbonyl)-, hexyl ester",1000314-33-4,2006.30360482704,1343128.04846171,C14H21NO3S,82.7813060651165
2-2.D,37.6510996503946,"Phenol, 2-methyl-",95-48-7,2006.66938071891,1821294.47391295,C7H8O,91.1015326040603
1-3.D,37.6844864184372,Trimethylindium,3385-78-2,2008.37959319932,19222.5743912877,C3H9In,75.8610471043703
6-2.D,37.6855485055135,"Phenol, 2-methyl-",95-48-7,2008.43399782366,4605253.23980254,C7H8O,96.4465707520503
6-3.D,37.6866520314932,"Phenol, 2-methyl-",95-48-7,2008.49052512515,4394206.96215186,C7H8O,96.2896296914687
5-2.D,37.6878257304063,"Phenol, 2-methyl-",95-48-7,2008.55064698322,2718968.72675305,C7H8O,95.6396774844919
6-1.D,37.6884100379904,"Phenol, 2-methyl-",95-48-7,2008.58057770671,4153649.52728259,C7H8O,95.9923609265135
5-1.D,37.6884978069466,"Phenol, 2-methyl-",95-48-7,2008.58507360652,2740517.34796222,C7H8O,96.6363271594653
4-3.D,37.6889572019684,"Phenol, 2-methyl-",95-48-7,2008.60860577648,3364565.6393996,C7H8O,96.3402309795627
4-2.D,37.6893853411788,"Phenol, 2-methyl-",95-48-7,2008.63053689063,3239243.29549138,C7H8O,96.5925745902661
4-1.D,37.6896185793159,"Phenol, 2-methyl-",95-48-7,2008.64248434156,3444255.06919651,C7H8O,96.4190081516942
5-3.D,37.6900367054691,"Phenol, 2-methyl-",95-48-7,2008.66390254426,2731175.69572951,C7H8O,93.5196751761162
3-3.D,37.6932239370511,"Phenol, 2-methyl-",95-48-7,2008.82716612289,636025.82451852,C7H8O,90.3722485525699
3-2.D,37.6937663781396,p-Cresol,106-44-5,2008.85495226614,642807.058869602,C7H8O,90.6703186858376
3-1.D,37.6944932340419,"Phenol, 2-methyl-",95-48-7,2008.89218492172,631184.075375572,C7H8O,91.8988071875407
1-3.D,37.6965361285387,p-Cresol,106-44-5,2008.99683068019,462831.965585396,C7H8O,91.3889748754433
1-3.D,37.6965481519087,"Phenol, 2-methyl-",95-48-7,2008.99744656842,460880.485734674,C7H8O,91.9483825659924
2-3.D,37.6974520687749,"Phenol, 2-methyl-",95-48-7,2009.04374904082,553457.992623795,C7H8O,89.1383192196926
2-1.D,37.6975585255417,"Phenol, 2-methyl-",95-48-7,2009.0492022099,605653.798838362,C7H8O,91.0997054543838
1-2.D,37.6983132236279,"Phenol, 2-methyl-",95-48-7,2009.08786106075,469004.620977756,C7H8O,91.9833712358456
1-1.D,37.6984574663445,"Phenol, 2-methyl-",95-48-7,2009.09524978714,454277.037094328,C7H8O,91.4862307486308
6-1.D,37.7487357060921,Methyl tetradecanoate,124-10-7,2011.67071540273,849594.503901636,C15H30O2,75.9750361830787
6-3.D,37.7809509273395,Phenol,108-95-2,2013.32091626572,6868928.64304723,C6H6O,98.163785149614
6-2.D,37.7819348311988,Phenol,108-95-2,2013.37131601264,7195958.35264541,C6H6O,97.865222725982
6-1.D,37.7830466706971,Phenol,108-95-2,2013.42826916797,6393264.85875783,C6H6O,96.7977930721392
4-3.D,37.7834624426274,Phenol,108-95-2,2013.44956677735,7159394.3245906,C6H6O,97.7770306110421
4-1.D,37.7837064685579,Phenol,108-95-2,2013.46206682501,7347934.75284637,C6H6O,97.7902482784039
5-2.D,37.7840185044237,Phenol,108-95-2,2013.47805063127,6660323.81505271,C6H6O,96.9101104783256
5-3.D,37.7844541301608,Phenol,108-95-2,2013.50036523721,6943767.64955157,C6H6O,97.3700800895499
5-1.D,37.7844700860606,Phenol,108-95-2,2013.50118256636,6780487.7773667,C6H6O,97.3569900845225
4-2.D,37.7851417467901,Phenol,108-95-2,2013.53558789008,7000378.8195747,C6H6O,97.9003484626978
3-3.D,37.7859975334418,Phenol,108-95-2,2013.57942492786,7874870.57269487,C6H6O,97.6936894329952
3-2.D,37.7869227152355,Phenol,108-95-2,2013.62681668044,7492012.57693919,C6H6O,97.7393700190604
3-1.D,37.7879828513771,Phenol,108-95-2,2013.68112136959,7496583.84454698,C6H6O,97.5940300989713
1-1.D,37.79008178357,Phenol,108-95-2,2013.78863761756,7066554.72059406,C6H6O,97.4892296424567
1-3.D,37.7907530415907,Phenol,108-95-2,2013.82302231281,7311886.66011429,C6H6O,97.7117838592397
1-2.D,37.7910032230819,Phenol,108-95-2,2013.83583767452,7389698.07124209,C6H6O,97.5829593310457
