File Name,Component RT,Compound Name,CAS#,Component RI,Component Area,Formula,Match Factor
1-1.D,31.8538099511326,Lilac aldehyde D,53447-47-5,1733.99453871186,15172512.392332,C10H16O2,84.1392480464676
2-1.D,31.8538926754081,Lilac aldehyde D,53447-47-5,1733.99824035297,11246299.737098,C10H16O2,84.3144947727679
3-1.D,31.853912034298,Lilac aldehyde D,53447-47-5,1733.99910660005,15933090.1324581,C10H16O2,84.4203970444346
1-2.D,31.8540504894822,Lilac aldehyde D,53447-47-5,1734.00530201728,15971189.0273266,C10H16O2,83.5050485961489
2-3.D,31.8542139434747,Lilac aldehyde D,53447-47-5,1734.01261604952,11453911.3196566,C10H16O2,83.9399284136888
1-3.D,31.8553676563264,Lilac aldehyde D,53447-47-5,1734.06424093102,16783566.7610638,C10H16O2,84.4189194644159
2-2.D,31.8557590304026,Lilac aldehyde D,53447-47-5,1734.0817536425,10367718.440451,C10H16O2,83.427697352147
6-3.D,31.8704206963157,"Propan-2-one, 1-(4-isopropoxy-3-methoxyphenyl)-",1000267-40-3,1734.73781529961,34137.4609190326,C13H18O3,77.7314496571309
4-1.D,31.8756480084705,"Propan-2-one, 1-(4-isopropoxy-3-methoxyphenyl)-",1000267-40-3,1734.97172044346,42734.8801076452,C13H18O3,77.5181839432001
6-2.D,31.8757028323104,"Propan-2-one, 1-(4-isopropoxy-3-methoxyphenyl)-",1000267-40-3,1734.97417363121,31452.3932488525,C13H18O3,79.1563409311681
4-2.D,31.877192223303,"Propan-2-one, 1-(4-isopropoxy-3-methoxyphenyl)-",1000267-40-3,1735.04081901302,46139.1933538048,C13H18O3,75.4866309451834
6-2.D,31.9371453146633,Pentanoic acid,109-52-4,1737.72352401393,4722201.19549239,C5H10O2,96.3784077821607
6-3.D,31.9379965805389,Pentanoic acid,109-52-4,1737.76161538119,4061589.22712586,C5H10O2,95.1126959647894
